machine_id,time_cycles,sensor_temp,sensor_pressure,sensor_vibration,op_mode,op_setting,RUL
M-010,146,504.13,45.14,0.1312,20.0,0.9,8
M-010,147,504.26,44.86,0.1374,30.0,0.5,7
M-010,148,503.77,45.21,0.1302,10.0,0.5,6
M-010,149,506.16,45.04,0.1376,30.0,0.1,5
M-010,150,505.2,44.84,0.1329,10.0,0.9,4
M-010,151,505.74,44.68,0.1393,10.0,0.5,3
M-010,152,506.11,44.62,0.1504,10.0,0.5,2
M-010,153,505.86,44.75,0.1401,20.0,0.5,1
M-010,154,506.19,44.81,0.1458,10.0,0.9,0
M-011,1,487.77,49.9,0.0864,30.0,0.1,165
M-011,2,487.49,49.66,0.0873,10.0,0.5,164
M-011,3,487.33,49.69,0.0837,20.0,0.1,163
M-011,4,487.48,49.54,0.0847,10.0,0.9,162
M-011,5,487.45,49.8,0.0773,10.0,0.1,161
M-011,6,488.13,49.66,0.0785,20.0,0.1,160
M-011,7,487.37,49.87,0.0863,20.0,0.1,159
M-011,8,486.86,49.88,0.087,20.0,0.1,158
M-011,9,487.45,49.56,0.0855,30.0,0.5,157
M-011,10,487.58,50.02,0.086,20.0,0.5,156
M-011,11,487.22,49.7,0.0749,10.0,0.1,155
M-011,12,487.37,49.85,0.0839,10.0,0.9,154
M-011,13,487.96,49.78,0.0928,20.0,0.1,153
M-011,14,487.88,49.72,0.0827,10.0,0.5,152
M-011,15,488.27,49.93,0.0839,10.0,0.1,151
M-011,16,486.64,49.65,0.0858,30.0,0.5,150
M-011,17,487.03,49.61,0.0783,20.0,0.5,149
M-011,18,487.79,49.87,0.0877,10.0,0.9,148
M-011,19,488.0,50.16,0.0819,30.0,0.9,147
M-011,20,488.19,49.82,0.0726,10.0,0.9,146
M-011,21,487.56,49.98,0.0891,10.0,0.9,145
M-011,22,487.26,49.8,0.0842,20.0,0.9,144
M-011,23,487.77,49.32,0.0853,10.0,0.9,143
M-011,24,488.37,50.1,0.0845,20.0,0.9,142
M-011,25,488.52,49.75,0.0791,10.0,0.1,141
M-011,26,487.98,49.36,0.0858,30.0,0.1,140
M-011,27,487.94,49.44,0.0916,10.0,0.1,139
M-011,28,488.65,49.75,0.0823,20.0,0.5,138
M-011,29,488.33,49.87,0.0861,10.0,0.1,137
M-011,30,487.16,49.49,0.0818,10.0,0.9,136
M-011,31,487.8,49.66,0.0857,20.0,0.9,135
M-011,32,488.25,49.62,0.0856,10.0,0.9,134
M-011,33,487.6,49.86,0.0855,20.0,0.9,133
M-011,34,488.07,49.43,0.0837,10.0,0.5,132
M-011,35,488.1,49.37,0.0764,10.0,0.5,131
M-011,36,488.68,49.5,0.0874,20.0,0.1,130
M-011,37,488.56,49.58,0.0878,20.0,0.5,129
M-011,38,487.96,49.53,0.0884,30.0,0.1,128
M-011,39,487.75,49.74,0.0954,20.0,0.9,127
M-011,40,488.41,49.69,0.0863,20.0,0.1,126
M-011,41,487.2,49.57,0.0874,30.0,0.9,125
M-011,42,488.63,49.73,0.0868,20.0,0.5,124
M-011,43,489.12,49.17,0.0935,30.0,0.9,123
M-011,44,487.3,49.4,0.0961,10.0,0.5,122
M-011,45,489.53,49.67,0.0941,30.0,0.5,121
M-011,46,488.69,49.57,0.0871,30.0,0.1,120
M-011,47,488.12,49.53,0.0927,30.0,0.9,119
M-011,48,488.33,49.07,0.0888,10.0,0.9,118
M-011,49,489.82,49.01,0.0917,10.0,0.9,117
M-011,50,488.75,49.5,0.0852,30.0,0.9,116
M-011,51,487.97,49.24,0.1004,20.0,0.9,115
M-011,52,488.66,49.03,0.0848,20.0,0.9,114
M-011,53,488.01,49.34,0.0913,30.0,0.9,113
M-011,54,490.03,49.07,0.0883,20.0,0.1,112
M-011,55,489.73,48.89,0.1031,30.0,0.9,111
M-011,56,489.68,49.19,0.0994,20.0,0.9,110
M-011,57,489.28,48.94,0.0979,30.0,0.9,109
M-011,58,489.26,48.96,0.1032,30.0,0.9,108
M-011,59,488.72,48.83,0.0915,20.0,0.1,107
M-011,60,488.34,49.42,0.0897,20.0,0.5,106
M-011,61,489.12,49.38,0.0984,30.0,0.1,105
M-011,62,489.93,48.77,0.089,10.0,0.5,104
M-011,63,489.31,49.05,0.0935,10.0,0.9,103
M-011,64,489.31,48.78,0.0928,10.0,0.1,102
M-011,65,488.8,48.95,0.0968,10.0,0.5,101
M-011,66,490.17,48.98,0.098,10.0,0.9,100
M-011,67,489.88,48.68,0.1007,30.0,0.9,99
M-011,68,489.61,49.2,0.1044,20.0,0.9,98
M-011,69,489.9,48.79,0.0999,10.0,0.1,97
M-011,70,490.38,48.67,0.109,30.0,0.5,96
M-011,71,489.53,49.0,0.0985,30.0,0.1,95
M-011,72,489.84,48.94,0.1039,10.0,0.9,94
M-011,73,490.54,48.7,0.1,30.0,0.1,93
M-011,74,489.4,49.01,0.0911,20.0,0.5,92
M-011,75,490.18,48.56,0.1012,20.0,0.5,91
M-011,76,490.78,48.96,0.0982,20.0,0.9,90
M-011,77,490.31,48.91,0.1074,20.0,0.9,89
M-011,78,490.87,48.97,0.1077,10.0,0.9,88
M-011,79,490.79,48.61,0.1033,30.0,0.9,87
M-011,80,490.27,48.27,0.1079,30.0,0.9,86
M-011,81,491.5,48.22,0.1036,20.0,0.1,85
M-011,82,490.86,48.86,0.1093,10.0,0.5,84
M-011,83,491.29,48.38,0.1029,20.0,0.5,83
M-011,84,490.99,48.39,0.1069,10.0,0.5,82
M-011,85,490.53,48.53,0.1059,20.0,0.9,81
M-011,86,490.37,48.64,0.1052,30.0,0.9,80
M-011,87,491.87,48.44,0.1078,10.0,0.1,79
M-011,88,491.8,47.89,0.1024,20.0,0.9,78
M-011,89,491.23,48.53,0.1064,20.0,0.5,77
M-011,90,491.34,48.07,0.106,30.0,0.5,76
M-011,91,492.96,48.4,0.1151,30.0,0.5,75
M-011,92,492.55,48.14,0.1095,20.0,0.5,74
M-011,93,492.47,48.08,0.114,10.0,0.5,73
M-011,94,491.67,48.16,0.1137,30.0,0.9,72
M-011,95,492.15,48.06,0.1215,20.0,0.1,71
M-011,96,493.73,47.9,0.1091,20.0,0.9,70
M-011,97,492.81,48.07,0.1148,10.0,0.1,69
M-011,98,492.22,47.89,0.1192,20.0,0.1,68
M-011,99,492.31,47.76,0.1132,20.0,0.5,67
M-011,100,492.89,48.31,0.1249,20.0,0.1,66
M-011,101,492.56,48.16,0.1258,10.0,0.9,65
M-011,102,494.03,47.62,0.1203,10.0,0.9,64
M-011,103,493.31,48.27,0.1137,30.0,0.5,63
M-011,104,492.57,47.91,0.1302,10.0,0.5,62
M-011,105,493.3,47.39,0.1224,30.0,0.5,61
M-011,106,492.95,48.09,0.128,30.0,0.5,60
M-011,107,493.09,47.34,0.1253,10.0,0.1,59
M-011,108,493.83,47.5,0.1229,10.0,0.5,58
M-011,109,494.04,47.41,0.1387,20.0,0.1,57
M-011,110,494.38,47.28,0.1222,20.0,0.1,56
M-011,111,494.85,47.74,0.1339,20.0,0.5,55
M-011,112,494.39,47.46,0.1222,30.0,0.5,54
M-011,113,493.86,47.58,0.1244,20.0,0.9,53
M-011,114,494.76,47.79,0.1225,10.0,0.1,52
M-011,115,492.89,47.69,0.1365,20.0,0.9,51
M-011,116,495.12,47.06,0.1264,30.0,0.9,50
M-011,117,494.38,47.15,0.1298,30.0,0.1,49
M-011,118,494.92,47.4,0.1374,10.0,0.5,48
M-011,119,494.86,46.99,0.1307,10.0,0.5,47
M-011,120,495.73,46.93,0.1377,30.0,0.5,46
M-011,121,494.45,47.08,0.1309,20.0,0.5,45
M-011,122,495.74,47.06,0.1417,30.0,0.1,44
M-011,123,495.51,47.1,0.1398,20.0,0.9,43
M-011,124,495.12,46.79,0.1413,20.0,0.5,42
M-011,125,496.02,47.09,0.129,20.0,0.9,41
M-011,126,496.08,46.7,0.1328,10.0,0.9,40
M-011,127,496.16,46.94,0.1475,20.0,0.1,39
M-011,128,496.72,46.94,0.1367,10.0,0.5,38
M-011,129,496.57,46.41,0.1382,10.0,0.9,37
M-011,130,496.74,46.44,0.1491,10.0,0.9,36
M-011,131,496.53,46.92,0.1471,20.0,0.9,35
M-011,132,497.27,46.61,0.1455,20.0,0.9,34
M-011,133,496.91,46.48,0.1588,10.0,0.9,33
M-011,134,496.54,46.52,0.1491,20.0,0.9,32
M-011,135,497.65,46.24,0.1505,10.0,0.9,31
M-011,136,497.2,46.59,0.1551,10.0,0.5,30
M-011,137,497.68,46.52,0.152,10.0,0.5,29
M-011,138,498.4,46.26,0.1517,20.0,0.9,28
M-011,139,497.38,46.29,0.1532,20.0,0.1,27
M-011,140,497.98,46.15,0.1455,10.0,0.1,26
M-011,141,498.18,46.07,0.1521,30.0,0.9,25
M-011,142,498.55,46.38,0.1547,10.0,0.9,24
M-011,143,498.78,46.18,0.1464,10.0,0.5,23
M-011,144,498.93,45.8,0.1602,30.0,0.9,22
M-011,145,499.65,46.11,0.1657,20.0,0.1,21
M-011,146,499.63,45.85,0.1632,30.0,0.1,20
M-011,147,499.05,46.16,0.1599,30.0,0.1,19
M-011,148,499.18,45.54,0.1726,20.0,0.9,18
M-011,149,499.17,45.75,0.1693,10.0,0.5,17
M-011,150,499.96,45.64,0.1749,10.0,0.1,16
M-011,151,498.58,45.94,0.1697,20.0,0.1,15
M-012,1,489.33,51.28,0.0575,20.0,0.9,156
M-012,2,488.77,51.05,0.0496,30.0,0.9,155
M-012,3,488.79,50.84,0.0499,30.0,0.9,154
M-012,4,489.47,51.23,0.0519,10.0,0.1,153
M-012,5,489.7,51.22,0.0495,10.0,0.5,152
M-012,6,488.78,51.3,0.054,10.0,0.1,151
M-012,7,489.41,51.27,0.0475,10.0,0.5,150
M-012,8,490.25,51.0,0.0486,20.0,0.9,149
M-012,9,490.3,51.09,0.0495,30.0,0.9,148
M-012,10,490.12,51.24,0.0454,10.0,0.9,147
M-012,11,489.51,50.98,0.0386,20.0,0.9,146
M-012,12,490.48,50.99,0.0548,10.0,0.1,145
M-012,13,489.26,50.53,0.0498,10.0,0.9,144
M-012,14,490.42,50.89,0.0477,30.0,0.1,143
M-012,15,489.93,51.07,0.0472,20.0,0.1,142
M-012,16,489.07,51.16,0.0466,30.0,0.1,141
M-012,17,489.39,50.94,0.0599,10.0,0.9,140
M-012,18,489.25,51.34,0.0504,30.0,0.1,139
M-012,19,490.06,50.97,0.0535,30.0,0.5,138
M-012,20,490.36,50.48,0.0476,10.0,0.9,137
M-012,21,489.5,50.91,0.0526,10.0,0.5,136
M-012,22,490.17,51.03,0.0562,30.0,0.1,135
M-012,23,490.4,50.92,0.0553,20.0,0.1,134
M-012,24,490.12,51.2,0.0554,20.0,0.1,133
M-012,25,490.16,51.18,0.0555,10.0,0.1,132
M-012,26,490.25,50.95,0.058,30.0,0.1,131
M-012,27,490.06,50.9,0.047,10.0,0.5,130
M-012,28,489.77,50.68,0.0526,30.0,0.1,129
M-012,29,489.57,50.78,0.0546,20.0,0.1,128
M-012,30,489.06,51.05,0.055,30.0,0.1,127
M-012,31,490.32,50.62,0.045,10.0,0.1,126
M-012,32,490.16,50.83,0.058,10.0,0.5,125
M-012,33,490.97,51.0,0.0595,30.0,0.5,124
M-012,34,490.65,50.97,0.0514,30.0,0.5,123
M-012,35,490.34,50.86,0.0554,20.0,0.9,122
M-012,36,489.98,50.67,0.0504,10.0,0.1,121
M-012,37,491.42,51.03,0.0584,30.0,0.9,120
M-012,38,490.56,50.64,0.0504,10.0,0.5,119
M-012,39,490.3,50.7,0.0532,20.0,0.9,118
M-012,40,491.26,50.52,0.0513,20.0,0.9,117
M-012,41,490.36,50.63,0.0548,30.0,0.1,116
M-012,42,490.58,50.81,0.0601,30.0,0.9,115
M-012,43,491.12,50.56,0.0549,20.0,0.9,114
M-012,44,490.25,50.37,0.0575,20.0,0.9,113
M-012,45,490.87,50.71,0.0582,10.0,0.5,112
M-012,46,490.43,50.84,0.0625,30.0,0.9,111
M-012,47,491.2,50.61,0.0567,20.0,0.5,110
M-012,48,491.1,50.37,0.0513,20.0,0.9,109
M-012,49,491.51,50.38,0.047,20.0,0.5,108
M-012,50,491.26,50.79,0.0629,30.0,0.9,107
M-012,51,491.31,50.52,0.0643,10.0,0.1,106
M-012,52,492.39,50.92,0.0508,30.0,0.1,105
M-012,53,491.38,50.35,0.0645,30.0,0.9,104
M-012,54,491.46,50.63,0.0607,30.0,0.5,103
M-012,55,491.04,50.1,0.0545,30.0,0.1,102
M-012,56,493.09,50.45,0.0712,30.0,0.9,101
M-012,57,491.92,50.59,0.0598,20.0,0.5,100
M-012,58,493.22,50.58,0.0762,10.0,0.9,99
M-012,59,491.8,50.3,0.066,30.0,0.1,98
M-012,60,492.34,50.02,0.0613,10.0,0.9,97
M-012,61,491.82,50.29,0.0582,10.0,0.5,96
M-012,62,492.03,50.26,0.0674,30.0,0.1,95
M-012,63,492.15,50.07,0.0619,20.0,0.1,94
M-012,64,491.64,50.4,0.0667,20.0,0.5,93
M-012,65,493.39,50.35,0.0703,30.0,0.9,92
M-012,66,493.31,50.27,0.0672,10.0,0.1,91
M-012,67,492.94,50.4,0.0725,20.0,0.9,90
M-012,68,491.83,50.07,0.0616,10.0,0.9,89
M-012,69,492.14,49.97,0.0731,10.0,0.9,88
M-012,70,491.28,49.9,0.0685,30.0,0.9,87
M-012,71,492.26,49.76,0.0605,20.0,0.1,86
M-012,72,493.35,50.76,0.0644,20.0,0.1,85
M-012,73,493.16,49.94,0.0739,30.0,0.1,84
M-012,74,493.81,49.88,0.0726,30.0,0.1,83
M-012,75,493.02,50.07,0.065,10.0,0.1,82
M-012,76,493.65,49.95,0.0729,20.0,0.9,81
M-012,77,493.9,49.7,0.08,10.0,0.1,80
M-012,78,493.85,49.72,0.0798,20.0,0.1,79
M-012,79,493.23,50.0,0.0844,30.0,0.1,78
M-012,80,493.53,49.78,0.074,10.0,0.5,77
M-012,81,493.29,49.48,0.0827,20.0,0.9,76
M-012,82,493.17,49.73,0.0767,20.0,0.9,75
M-012,83,494.68,49.65,0.0833,10.0,0.1,74
M-012,84,493.77,49.41,0.0761,10.0,0.1,73
M-012,85,494.57,49.77,0.0871,30.0,0.9,72
M-012,86,494.51,49.34,0.0759,30.0,0.1,71
M-012,87,494.5,49.81,0.0809,10.0,0.9,70
M-012,88,495.2,49.4,0.0845,30.0,0.9,69
M-012,89,494.52,49.68,0.0785,10.0,0.1,68
M-012,90,493.95,49.26,0.0815,20.0,0.5,67
M-012,91,494.74,49.43,0.0764,20.0,0.1,66
M-012,92,494.58,49.42,0.0817,10.0,0.1,65
M-012,93,496.66,49.33,0.0887,30.0,0.1,64
M-012,94,495.13,49.17,0.086,20.0,0.5,63
M-012,95,496.37,49.34,0.0912,20.0,0.9,62
M-012,96,494.94,49.58,0.0967,30.0,0.5,61
M-012,97,495.84,49.14,0.0844,30.0,0.9,60
M-012,98,495.74,48.88,0.0861,20.0,0.9,59
M-012,99,495.62,49.23,0.0942,20.0,0.5,58
M-012,100,495.24,49.3,0.0888,20.0,0.9,57
M-012,101,495.65,49.03,0.093,30.0,0.1,56
M-012,102,495.69,48.99,0.092,10.0,0.5,55
M-012,103,496.49,48.96,0.093,20.0,0.9,54
M-012,104,496.81,48.93,0.09,20.0,0.5,53
M-012,105,496.57,48.6,0.0928,20.0,0.5,52
M-012,106,497.65,48.28,0.0941,30.0,0.1,51
M-012,107,497.28,48.8,0.0939,10.0,0.5,50
M-012,108,497.34,48.8,0.0929,10.0,0.9,49
M-012,109,496.77,48.79,0.0929,20.0,0.5,48
M-012,110,496.54,48.94,0.097,30.0,0.1,47
M-012,111,496.83,48.67,0.1019,30.0,0.1,46
M-012,112,497.55,48.25,0.1045,20.0,0.9,45
M-013,1,489.37,48.81,0.0437,30.0,0.9,166
M-013,2,489.05,49.01,0.0447,10.0,0.1,165
M-013,3,489.23,48.85,0.0317,20.0,0.9,164
M-013,4,488.97,49.11,0.0412,30.0,0.1,163
M-013,5,488.16,48.59,0.0411,20.0,0.1,162
M-013,6,488.47,48.45,0.0445,30.0,0.1,161
M-013,7,489.56,49.0,0.0373,30.0,0.5,160
M-013,8,488.94,48.82,0.0432,10.0,0.1,159
M-013,9,489.99,48.59,0.0418,30.0,0.1,158
M-013,10,489.88,48.72,0.0432,10.0,0.1,157
M-013,11,489.95,48.51,0.0325,10.0,0.9,156
M-013,12,488.45,48.77,0.0367,20.0,0.1,155
M-013,13,488.87,48.67,0.0396,30.0,0.9,154
M-013,14,488.85,48.68,0.0446,30.0,0.5,153
M-013,15,489.02,48.9,0.0368,10.0,0.9,152
M-013,16,489.61,48.95,0.0346,20.0,0.9,151
M-013,17,488.96,48.93,0.0367,10.0,0.5,150
M-013,18,489.22,48.5,0.0431,20.0,0.1,149
M-013,19,488.85,48.65,0.0465,20.0,0.5,148
M-013,20,488.14,48.62,0.0422,30.0,0.5,147
M-013,21,488.66,48.38,0.0407,20.0,0.9,146
M-013,22,489.28,48.77,0.0408,30.0,0.9,145
M-013,23,488.9,48.79,0.0394,30.0,0.5,144
M-013,24,489.51,48.65,0.0318,30.0,0.5,143
M-013,25,489.72,48.71,0.0417,30.0,0.9,142
M-013,26,490.16,48.64,0.0427,20.0,0.1,141
M-013,27,489.87,48.44,0.0368,10.0,0.5,140
M-013,28,489.11,48.35,0.0512,20.0,0.1,139
M-013,29,490.29,48.55,0.0469,10.0,0.9,138
M-013,30,489.39,48.58,0.0485,20.0,0.5,137
M-013,31,489.09,48.77,0.0384,20.0,0.1,136
M-013,32,489.65,48.48,0.049,10.0,0.1,135
M-013,33,489.93,48.33,0.0393,10.0,0.9,134
M-013,34,489.87,49.01,0.0397,30.0,0.9,133
M-013,35,489.51,48.71,0.0466,10.0,0.5,132
M-013,36,489.74,48.48,0.0456,30.0,0.5,131
M-013,37,489.7,48.5,0.0474,30.0,0.5,130
M-013,38,489.24,48.64,0.04,10.0,0.9,129
M-013,39,489.07,48.69,0.0558,20.0,0.5,128
M-013,40,489.56,48.36,0.0446,10.0,0.5,127
M-013,41,488.91,48.21,0.0364,20.0,0.9,126
M-013,42,489.01,48.37,0.0604,20.0,0.1,125
M-013,43,489.19,48.6,0.0394,10.0,0.1,124
M-013,44,490.24,48.45,0.0377,20.0,0.5,123
M-013,45,489.88,48.47,0.0456,20.0,0.1,122
M-013,46,489.27,47.93,0.0485,10.0,0.1,121
M-013,47,489.86,48.0,0.0532,10.0,0.5,120
M-013,48,490.95,48.45,0.0474,10.0,0.9,119
M-013,49,489.22,48.0,0.0488,20.0,0.1,118
M-013,50,489.87,48.47,0.0521,10.0,0.1,117
M-013,51,490.65,48.63,0.0474,20.0,0.5,116
M-013,52,490.67,48.64,0.0482,30.0,0.9,115
M-013,53,490.82,48.26,0.0469,20.0,0.9,114
M-013,54,490.42,48.38,0.0611,20.0,0.9,113
M-013,55,490.44,48.33,0.048,10.0,0.1,112
M-013,56,491.01,47.96,0.0494,30.0,0.9,111
M-013,57,490.25,48.42,0.06,20.0,0.1,110
M-013,58,490.68,48.14,0.0567,10.0,0.5,109
M-013,59,490.75,48.28,0.044,10.0,0.9,108
M-013,60,490.71,48.11,0.0493,30.0,0.9,107
M-013,61,491.41,47.91,0.0461,30.0,0.9,106
M-013,62,490.57,47.95,0.0539,30.0,0.1,105
M-013,63,492.01,48.03,0.0584,30.0,0.9,104
M-013,64,491.34,48.11,0.0536,20.0,0.5,103
M-013,65,491.5,47.75,0.0498,20.0,0.1,102
M-013,66,491.6,47.68,0.0584,20.0,0.1,101
M-013,67,491.96,47.93,0.0567,20.0,0.9,100
M-013,68,491.88,47.91,0.0474,20.0,0.9,99
M-013,69,492.64,48.15,0.0567,10.0,0.1,98
M-013,70,491.68,48.09,0.056,10.0,0.5,97
M-013,71,491.39,47.7,0.0528,30.0,0.1,96
M-013,72,491.94,48.06,0.0523,10.0,0.5,95
M-013,73,491.3,47.8,0.0551,30.0,0.1,94
M-013,74,492.42,47.57,0.0615,20.0,0.5,93
M-013,75,491.9,47.77,0.057,20.0,0.9,92
M-013,76,492.18,47.9,0.063,30.0,0.9,91
M-013,77,491.69,47.97,0.0625,10.0,0.5,90
M-013,78,491.55,47.56,0.0507,10.0,0.9,89
M-013,79,492.48,47.73,0.0637,10.0,0.5,88
M-013,80,492.53,47.75,0.0597,10.0,0.5,87
M-013,81,492.26,47.62,0.0642,30.0,0.9,86
M-013,82,492.92,47.46,0.0686,30.0,0.5,85
M-013,83,493.29,47.52,0.0651,30.0,0.5,84
M-013,84,493.37,47.44,0.0628,30.0,0.9,83
M-013,85,493.27,47.39,0.0677,10.0,0.9,82
M-013,86,492.01,47.61,0.0655,30.0,0.1,81
M-013,87,494.11,47.02,0.0695,20.0,0.9,80
M-013,88,492.6,47.16,0.0511,30.0,0.5,79
M-013,89,493.34,47.24,0.0656,30.0,0.5,78
M-013,90,493.19,47.33,0.0649,10.0,0.1,77
M-013,91,493.3,47.05,0.069,20.0,0.5,76
M-013,92,493.09,47.31,0.0624,10.0,0.1,75
M-013,93,493.93,47.08,0.0757,20.0,0.9,74
M-013,94,493.51,47.42,0.064,20.0,0.1,73
M-013,95,494.0,46.79,0.0665,20.0,0.5,72
M-013,96,494.1,47.38,0.0675,30.0,0.5,71
M-013,97,493.65,47.04,0.0663,20.0,0.5,70
M-013,98,493.48,46.61,0.0687,10.0,0.5,69
M-013,99,494.64,46.91,0.0674,20.0,0.5,68
M-013,100,494.91,47.21,0.074,10.0,0.5,67
M-013,101,493.25,46.94,0.0846,20.0,0.1,66
M-013,102,494.31,46.79,0.0789,10.0,0.5,65
M-013,103,494.43,46.7,0.0827,30.0,0.5,64
M-013,104,494.94,46.79,0.0659,30.0,0.1,63
M-013,105,495.0,46.68,0.0873,20.0,0.5,62
M-013,106,495.73,46.7,0.0748,10.0,0.9,61
M-013,107,495.25,47.01,0.0786,20.0,0.9,60
M-014,1,491.76,49.23,0.0478,10.0,0.5,135
M-014,2,490.92,48.87,0.0547,20.0,0.1,134
M-014,3,491.61,49.37,0.0486,10.0,0.5,133
M-014,4,491.42,49.54,0.0494,10.0,0.9,132
M-014,5,492.14,49.54,0.048,10.0,0.9,131
M-014,6,491.41,49.2,0.0468,20.0,0.5,130
M-014,7,491.28,49.23,0.0451,30.0,0.9,129
M-014,8,490.25,49.13,0.058,20.0,0.5,128
M-014,9,490.7,49.49,0.0592,20.0,0.9,127
M-014,10,491.4,49.37,0.0577,10.0,0.5,126
M-014,11,490.64,49.08,0.0562,10.0,0.9,125
M-014,12,491.55,49.46,0.0502,30.0,0.5,124
M-014,13,491.76,49.1,0.0589,30.0,0.1,123
M-014,14,491.0,49.16,0.05,20.0,0.1,122
M-014,15,490.63,49.08,0.049,30.0,0.5,121
M-014,16,491.44,49.58,0.0514,10.0,0.5,120
M-014,17,490.79,49.21,0.0576,30.0,0.5,119
M-014,18,492.08,49.26,0.0575,10.0,0.5,118
M-014,19,491.66,49.17,0.0565,30.0,0.5,117
M-014,20,491.91,49.24,0.0533,10.0,0.1,116
M-014,21,491.86,49.26,0.0495,10.0,0.5,115
M-014,22,492.0,49.18,0.0505,10.0,0.1,114
M-014,23,490.94,48.99,0.0591,30.0,0.1,113
M-014,24,491.89,48.96,0.0596,10.0,0.9,112
M-014,25,492.24,49.05,0.0556,20.0,0.9,111
M-014,26,492.22,49.21,0.0365,20.0,0.5,110
M-014,27,491.73,48.96,0.0607,10.0,0.1,109
M-014,28,492.27,48.87,0.0575,30.0,0.1,108
M-014,29,491.74,48.98,0.0564,20.0,0.9,107
M-014,30,491.26,49.32,0.0586,10.0,0.1,106
M-014,31,491.65,48.91,0.0601,10.0,0.9,105
M-014,32,491.65,49.44,0.0548,10.0,0.9,104
M-014,33,492.02,48.82,0.0602,20.0,0.9,103
M-014,34,492.29,48.62,0.058,30.0,0.1,102
M-014,35,492.4,49.27,0.0491,20.0,0.9,101
M-014,36,492.15,49.21,0.0564,10.0,0.9,100
M-014,37,491.38,48.74,0.0575,30.0,0.9,99
M-014,38,493.05,49.11,0.0549,30.0,0.1,98
M-014,39,492.82,49.06,0.063,30.0,0.9,97
M-014,40,492.14,48.71,0.0575,20.0,0.1,96
M-014,41,492.66,49.11,0.0585,10.0,0.5,95
M-014,42,492.49,48.64,0.0596,20.0,0.1,94
M-014,43,492.9,48.71,0.0594,20.0,0.5,93
M-014,44,493.03,48.68,0.066,10.0,0.5,92
M-014,45,493.27,48.4,0.057,30.0,0.9,91
M-014,46,493.12,48.68,0.0671,10.0,0.5,90
M-015,1,493.66,51.11,0.0419,30.0,0.9,147
M-015,2,492.84,50.84,0.0466,20.0,0.9,146
M-015,3,493.2,50.97,0.0321,10.0,0.9,145
M-015,4,493.52,50.65,0.0415,30.0,0.5,144
M-015,5,492.9,50.84,0.0326,30.0,0.9,143
M-015,6,494.34,50.48,0.0311,10.0,0.5,142
M-015,7,493.91,50.77,0.0384,20.0,0.1,141
M-015,8,493.06,50.89,0.0396,20.0,0.1,140
M-015,9,492.44,51.25,0.0385,10.0,0.1,139
M-015,10,492.86,50.8,0.0429,20.0,0.5,138
M-015,11,492.94,50.75,0.0304,30.0,0.9,137
M-015,12,493.6,50.57,0.0384,30.0,0.5,136
M-015,13,493.36,50.93,0.0418,10.0,0.9,135
M-015,14,492.46,50.86,0.0462,10.0,0.5,134
M-015,15,493.81,50.89,0.0397,10.0,0.9,133
M-015,16,494.69,50.5,0.0433,30.0,0.9,132
M-015,17,494.0,50.98,0.0477,20.0,0.1,131
M-015,18,493.15,51.07,0.038,20.0,0.1,130
M-015,19,494.14,51.03,0.0436,10.0,0.1,129
M-015,20,493.6,50.67,0.0408,30.0,0.5,128
M-015,21,493.98,50.79,0.0463,20.0,0.5,127
M-015,22,492.59,50.93,0.0419,10.0,0.1,126
M-015,23,493.48,50.95,0.0477,10.0,0.9,125
M-015,24,493.68,50.4,0.0371,20.0,0.1,124
M-015,25,493.3,50.22,0.0409,30.0,0.1,123
M-015,26,493.93,51.07,0.043,20.0,0.1,122
M-015,27,494.35,50.88,0.0373,10.0,0.5,121
M-015,28,493.34,50.61,0.035,20.0,0.5,120
